Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
7843,192.168.3.29-206.207.50.50-9003-57054-6,206.207.50.50,38753,192.168.3.29,9016,6,17/07/2019 04:00:26 pm,230248,23,34,6269.0,0.0,13.0,0.0,93.0792718639743,46.170411782689406,432.0,0.0,437.2980677433414,3.8448137589484395,5379.006942121227,498.9010124259948,8928.205846929366,0.0,4.0,-8687.0,195641.0,0.0,0.0,25363.0,-11706.0,40723.0,14211.375598256396,12519.025872153987,33815.0,0.0,0,0,0,0,279,948,10.272208369957307,299.01675384864626,0.0,315.0,285.4625748876368,192.1855892748266,26946.316565018904,0,0,0,1,1,0,0,0,0.0,198.67326068922233,100.38014670427296,332.514547270085,0,0,0,0,0,0,20,8021,16,52449,-1,229,0,0,0.0,0.0,6285.0,0.0,0.0,0.0,0.0,16406.0,directory bruteforce,benign
2572,192.168.3.1-192.168.3.29-50944-2008-6,192.168.3.34,40862,192.168.3.1,8464,6,17/07/2019 08:22:28 pm,9684163,0,9,5674.0,901.0,595.0,0.0,308.0632870761093,651.7788282277509,366.0,0.0,55.21558344805031,1039.8198513229088,5605.161037248,78.51037163727807,2900276.492586028,11872173.295074778,35431814.0,-17534.0,87759790.0,5120308.242455066,1709189.0851749878,22398100.0,16910.0,112864474.0,5329538.016978195,11330777.694939036,10383998.0,3419.0,0,0,0,0,0,180,0.0,111.0097362564789,0.0,1514.0,223.55552465601173,502.47940176113406,634509.2167560864,0,1,0,0,0,0,0,0,1.0,711.9925118948487,313.1154594399721,22.591770518037823,0,0,0,0,0,0,12,2344,1,2712,-1,1274,0,0,9147.80200661781,1594.5298757110688,9057.0,1750.0,9864031.606562318,245.69081531902938,46025328.0,10026283.0,normal,benign
17804,192.168.3.29-213.165.242.10-33616-80-6,206.207.50.50,58501,192.168.3.29,8972,6,16/07/2019 06:53:14 pm,4,0,1,825.0,616.0,0.0,0.0,0.6353845698095691,0.0,18.0,0.0,11.442905045084629,0.0,0.0,118477.87503822637,4.0,25.6058187887661,4.0,-19928.0,2826.0,4660.064489432338,0.0,2824.0,-6753.0,0.0,13343.32968310071,534.6644028328183,31785.0,118.0,0,0,0,0,0,0,22.82044637791316,14263.330597611552,0.0,0.0,4.258856733564125,1.6152677205325219,28773.8013928574,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,268,1,1100,-1,19,0,0,0.0,0.0,2399.0,1665.0,0.0,3499.8989291866583,0.0,3741.0,network scan,reconnaissance
2386,192.168.3.29-206.207.50.50-9002-48256-6,0.87.248.248,48022,192.168.3.29,63,6,17/07/2019 08:58:04 pm,4,48,12,6394.0,1730.0,211.0,0.0,122.61802372828922,131.60420414560582,1158.0,0.0,216.93678146875644,233.89541440549303,135382.0584694985,3734.933501757486,4.0,0.0,20911.0,-15047.0,0.0,0.0,0.0,34783.0,-7601.0,0.0,7156.250844388325,1342.9397910344383,26949.0,0.0,0,1,0,0,0,1058,314.13696355709175,3907.096674455765,0.0,23.0,246.32774488075532,218.85836395348338,54869.10183680905,0,1,0,1,0,0,0,0,1.0,1518.8164836669423,33.13646419147685,322.920451333873,0,0,0,0,0,0,13,679,1,2069,-1,218,12,0,0.0,0.0,3405.0,1748.0,0.0,1786.780707728121,0.0,0.0,normal,benign
6188,192.168.3.29-8.8.8.8-50207-53-17,192.168.3.29,170,192.168.3.29,87,0,15/07/2019 05:08:58 pm,16113,76,1,1885.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,82.115810605158,97.97268954299682,507421.5725396097,7658.48045478566,28324.0,1196.0,54303.0,0.0,8570.271682575021,27391.0,-2453.0,0.0,8281.0692322795,0.0,28779.0,1743.0,0,0,0,0,0,0,0.0,129829.573840572,0.0,0.0,2.482207821905395,2.715053591086651,0.0,0,0,0,0,0,0,0,0,0.0,3.2077049551075056,0.0,0.0,0,0,0,0,0,0,79,0,1,733,-1,-1,0,0,0.0,0.0,2288.0,0.0,0.0,0.0,35925.0,19543.0,normal,benign
931,192.168.3.29-35.167.243.251-36930-443-6,192.168.3.30,48250,8.0.6.4,9074,6,16/07/2019 08:04:45 pm,85432984,0,2,7949.0,2157.0,2056.0,0.0,884.6777758941075,1093.7357479817344,2517.0,0.0,283.55340072996853,215.65788719806136,2599.49413857632,0.025000000625,5922253.304948538,11828381.815640377,35403571.0,-13598.0,86184618.0,14270264.550332772,15651719.592142263,35460539.0,18309.0,80602506.0,12275885.790919937,15983915.222110827,35432760.0,475.0,0,1,0,0,0,88,0.0,0.00833333354167,0.0,1482.0,666.6819861903059,1080.9092286207936,776119.070660684,0,0,0,1,1,0,0,0,1.0,720.3325750409201,1424.4295066025395,246.19072771243574,0,0,0,0,0,0,0,2024,1,5984,-1,7025,0,0,2612.4127792613194,85745.24170072042,22215.0,5868.0,28923444.4087493,5719322.291195295,35742107.0,25410501.0,normal,benign
7363,192.168.3.29-206.207.50.50-80-49104-6,13.224.55.60,39719,192.168.3.29,10,6,16/07/2019 07:50:47 pm,204697,64,55,16544.0,853.0,186.0,0.0,130.35477663672506,240.03796418030765,266.0,0.0,233.18947286332764,0.0,100181.38510819382,590.9431086397382,4.0,154.53423767918002,35538.0,-21051.0,197980.0,0.0,0.0,33133.0,13346.0,0.0,14592.049962128742,0.0,57641.0,8539.0,0,0,0,0,434,2368,103.0955697939126,363.4435646365832,0.0,269.0,347.69462255908434,131.22436524417066,104427.068738618,0,1,0,0,0,0,0,0,1.0,148.77563902283455,93.92331130076846,192.51665234802667,0,0,0,0,0,0,81,16155,3,4364,-1,14,88,0,0.0,1727.4296224928028,0.0,3120.0,0.0,0.0,12337.0,0.0,benign,reconnaissance
2470,192.168.3.29-206.207.50.50-80-57442-6,162.243.128.177,40451,192.168.3.29,419,6,16/07/2019 06:48:45 pm,115944,5,13,3828.0,564.0,19.0,0.0,32.95589457644178,94.49891494786498,40.0,22.0,280.3987541385089,0.0,189120.32417720917,8109.163380280752,4.0,0.0,5506.0,-27355.0,0.0,12430.54656628584,0.0,0.0,-9133.0,0.0,1858.6936898431213,0.0,16500.0,0.0,0,1,0,0,502,1441,2513.16366412235,3309.2772704025047,0.0,16.0,51.132015477053415,31.61347765857007,27048.408507373362,0,0,0,1,1,0,0,0,1.0,56.61673107089645,24.9533918614595,51.452578280956324,0,0,0,0,0,0,0,1709,1,4507,-1,1954,0,0,0.0,129.33684639145616,15852.0,4970.0,0.0,0.0,23995.0,20758.0,normal,benign
13784,172.217.11.78-192.168.3.29-443-42496-6,192.168.3.29,39384,8.8.8.8,15,17,15/07/2019 04:47:59 pm,48434,14,1,140.0,1659.0,45.0,45.0,43.61592243756956,0.030122833475743682,85.0,45.0,82.46276847773106,22.318931209824516,218435.97078796243,123.6946355368594,2437.9988622473993,8523.768312455799,1851.0,-20562.0,0.0,4104.30055574441,0.0,0.0,-18396.0,0.0,16073.578284058625,6225.110796274781,25289.0,1667.0,0,0,0,0,350,286,38.55982700338684,100.91854104184036,59.0,75.0,88.63755166518376,24.64898367528373,47218.87819362374,0,0,0,0,0,0,0,0,3.0,52.36549822595229,39.78080662662246,48.78521701784682,0,0,0,0,0,0,4,0,3,1335,-1,211,0,0,0.0,267.05990966304245,3327.0,1518.0,0.0,0.0,21770.0,8258.0,normal,benign
18457,8.0.6.4-8.6.0.1-0-0-0,0.0.0.0,0,8.0.6.4,0,0,15/07/2019 02:30:10 pm,119090866,182,1,4793.0,0.0,0.0,0.0,0.6632146960634496,0.8250475709633129,0.0,0.0,0.0,0.0,5192.849384484254,0.025000000625,395115.2409465437,4527.950382897821,1704441.0,773.0,118645418.0,459460.8115195326,235172.46764126778,1688385.0,-1779.0,0.0,6870.885739675213,1219.128009714368,18549.0,1420.0,0,0,0,0,0,244,0.0,46.601086525709746,0.0,0.0,5.0138135949152955,0.0,11150.257564738606,0,0,0,0,0,0,0,0,0.0,4.961558286616079,0.0,0.0,0,0,0,0,0,0,168,4378,1,865,-1,-1,0,0,0.0,0.0,1400.0,1657.0,0.0,0.0,0.0,0.0,normal,benign
18214,192.168.3.29-206.207.50.50-9003-54596-6,206.207.50.50,53928,192.168.3.29,8850,6,17/07/2019 03:58:54 pm,415482,58,109,12163.0,28990.0,121.0,0.0,116.22410631274862,104.967507956541,508.0,0.0,442.28987747192684,64.60997774029784,191693.24086608435,1042.5420148012297,15423.52758982974,0.0,79904.0,-24475.0,375365.0,9043.474956916907,0.0,54231.0,-2127.0,155876.0,18486.392712550012,8493.259301594104,51273.0,0.0,0,0,0,0,2879,4014,203.64027056629686,508.38965185642473,0.0,13.0,319.7090770321657,127.8261956288439,69805.06638108802,0,1,0,0,0,0,0,0,1.0,254.05896674807397,108.08498878561373,404.8385474751997,0,0,0,0,0,0,4,4838,57,42776,-1,154,84,0,0.0,0.0,8041.0,0.0,0.0,0.0,40255.0,3227.0,directory bruteforce,establish foothold
8379,192.168.3.1-192.168.3.29-57350-22-6,192.168.3.29,41365,8.8.8.8,0,17,17/07/2019 06:05:57 pm,106444,0,17,0.0,63.0,71.0,44.0,50.500476463764365,0.0,128.0,47.0,97.65205117536091,101.54239362130046,24525.49093902751,63.136751041576304,4.0,12105.170858937761,85638.0,-37834.0,9796.0,0.0,0.0,29388.0,-12689.0,0.0,15733.624810546014,11191.42168965811,62505.0,3686.0,0,0,0,0,0,547,41.957591722134325,110.94076527259243,44.0,59.0,88.1059297623397,32.91786577503876,12803.937716093456,0,0,0,0,0,0,0,0,3.0,65.39411226782056,26.83578789498721,75.44988960260105,0,0,0,0,0,0,0,0,1,2820,-1,-1,0,0,0.0,50.85129109333073,3726.0,204.0,0.0,0.0,18874.0,264.0,normal,benign
7050,192.168.3.29-206.207.50.50-9002-45610-6,192.168.3.34,48150,23.53.253.160,177,6,18/07/2019 05:35:14 pm,30404569,0,10,13.0,3124.0,1989.0,0.0,109.52962288713543,85.82762736840394,3031.0,0.0,828.5109714256012,647.0319825857896,5764.560530081385,118.70310479397499,3538111.6720134346,4530909.3712260565,10225054.0,-11558.0,20418184.0,6748357.320019373,4931156.69029683,10115160.0,-2462.0,114022263.0,186418.68765979627,5515444.226116637,10369757.0,0.0,0,0,0,0,275,512,0.0,6.095661577236598,0.0,1265.0,255.784089980364,566.2090631839039,531116.522308573,0,1,0,0,0,0,0,0,1.0,161.95977216132232,312.61898860082874,310.53642973912133,0,0,0,0,0,0,0,308,1,3907,-1,243,0,0,0.0,2588.3053665836155,12429.0,3878.0,9847197.86349493,5602320.16116225,10406321.0,10129488.0,normal,benign
9566,172.217.11.69-192.168.3.29-443-44522-6,206.207.50.50,118,192.168.3.29,8960,6,16/07/2019 12:13:15 pm,35883,0,14,5505.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.4488710046830064,0.0,5821.0280289999155,42605.3829661778,4.0,0.0,4.0,-5674.0,74584.0,0.0,3154.6696613681083,36708.0,-9259.0,0.0,0.0,0.0,25424.0,0.0,0,0,0,0,0,1064,10353.395827419343,5164.4462767705245,0.0,0.0,2.5549140719856354,3.417489023051173,0.0,0,0,0,0,1,0,0,0,1.0,20.34553831846116,0.0,3.5247639262063792,0,0,0,0,0,0,0,3478,10,697,-1,207,5,0,0.0,0.0,1332.0,0.0,0.0,0.0,10977.0,0.0,normal,benign
4510,192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.29,47930,8.8.8.8,0,6,19/07/2019 07:08:10 pm,99043,4,1,743.0,1419.0,21.0,45.0,49.157874572794555,0.11391046763797177,55.0,44.0,40.57166646773719,5.482459580016043,14359.804028839437,106.94698397726623,4.0,4222.264086594467,11789.0,-16818.0,14316.0,14983.724089033232,0.0,412.0,1200.0,0.0,6627.7874177230005,2458.748221410895,45672.0,1982.0,0,0,0,0,0,128,10.225427090638455,129.5407164915876,44.0,0.0,73.68472571107658,5.0208972412373445,57026.75400437762,0,0,0,0,0,0,0,0,3.0,139.1859381992033,38.64878271107742,13.586658137290875,0,0,0,0,0,0,0,0,1,2043,-1,223,0,0,0.0,321.2660244528122,2166.0,555.0,0.0,0.0,23699.0,8524.0,normal,benign
2702,192.168.3.30-192.168.3.34-8081-50606-6,192.168.3.29,53882,54.186.163.246,903,6,15/07/2019 03:07:24 pm,781,0,1,0.0,0.0,5.0,0.0,1.5344613193471237,0.0,54.0,0.0,15.168901863376714,1.472072004511273,8278.12016407272,211932.17004187414,4.0,4936.490783724802,34663.0,1811.0,0.0,6064.734234527974,0.0,5961.0,-6645.0,0.0,5689.157593405235,1196.0382237586887,26897.0,4051.0,0,0,0,0,0,0,0.0,149429.94199585106,0.0,0.0,3.1758836504496317,13.120973644860445,1245.9547957825762,0,1,0,0,0,0,0,0,0.0,14.812887301735367,0.0,14.817215864529071,0,0,0,0,0,0,12,217,1,931,-1,-1,0,0,0.0,0.0,5193.0,0.0,0.0,0.0,14440.0,22725.0,normal,lateral movement
5353,192.168.3.29-206.207.50.50-80-54394-6,192.168.3.29,34938,8.8.8.8,0,17,16/07/2019 07:42:15 pm,1091,45,1,1900.0,0.0,71.0,44.0,54.18985700495641,0.0,160.0,48.0,100.64284823756142,33.764781197281295,22631.806942039144,245.85768108170953,1690.705377023205,9888.758175110313,50824.0,-14595.0,0.0,7964.362836842143,0.0,0.0,-12907.0,0.0,23985.395098602312,10493.329335223125,35424.0,3803.0,0,0,0,0,0,400,0.0,257.4331669663971,45.0,118.0,92.49542510867246,40.48744024368405,24600.90551252447,0,0,0,0,0,0,0,0,3.0,99.23808459101703,40.314944144702494,96.63638396136966,0,0,0,0,0,0,37,600,1,1359,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18122.0,40146.0,normal,benign
3296,192.168.3.29-8.8.8.8-40070-53-17,192.168.3.29,47463,54.186.163.246,7565,17,19/07/2019 03:16:35 pm,119287,0,6,4879.0,0.0,16.0,0.0,64.45363484256156,0.48065709802765305,60.0,0.0,45.945659618248186,2.8978331628432343,10000.400620588895,90.01942718745524,2843453.439433427,4802882.62202731,10334422.0,1757.0,84023.0,6856790.460092678,0.0,40892.0,-13310.0,0.0,20007.30011064324,2925.6229475935393,60896.0,3813.0,0,0,0,0,0,0,0.0,205.5436983774806,35.0,6.0,69.07543682876214,14.178700733920572,0.0,0,0,0,0,0,0,0,0,0.0,27.93710196719578,43.06068687475909,36.75439574805552,0,0,0,0,0,0,0,3700,1,0,-1,-1,0,0,0.0,452.25005527022836,9784.0,1289.0,9927065.034879336,0.0,36273.0,10272758.0,normal,benign
7137,192.168.3.29-8.8.8.8-43914-53-17,192.112.36.4,48550,192.168.3.29,103,6,16/07/2019 05:55:58 pm,9712,0,10,5292.0,1595.0,623.0,0.0,301.4519219699276,906.2644899441354,1166.0,0.0,329.0781891751538,637.6786720811549,837888.2827329016,34.37745027845085,4.0,0.0,31433.0,-18701.0,77011.0,31641.30634445654,0.0,1392440.0,-488.0,16712.0,9669.179298272596,188755.82422046544,3845355.0,1610.0,0,0,0,0,0,0,0.0,11243.816535181928,0.0,1692.0,249.88344550938422,542.3995353524449,761608.7287446829,0,1,0,0,0,0,0,0,2.0,212.36571728918975,112.08538121612672,872.7553610594364,0,0,0,0,0,0,0,0,1,3457,-1,27,0,0,2223.2358648943523,2228.7748998314587,4013.0,668.0,0.0,0.0,0.0,12118.0,network scan,benign
2320,192.168.3.29-52.35.22.120-42842-443-6,162.243.128.177,595,192.168.3.29,38843,6,17/07/2019 07:53:16 pm,10480628,0,1,9026.0,0.0,0.0,0.0,0.0,0.06334564052933991,39.0,0.0,23.023580153425193,0.0,0.0,0.025000000625,1369189.283581442,2354356.842215628,5778519.0,634060.0,8149736.0,5144909.45764707,556.1868151792567,6992503.0,1416222.0,0.0,19269.58946981723,7240.879418792156,61574.0,2258.0,0,0,0,0,0,32,0.0,0.00833333354167,0.0,0.0,2.0117796716338443,2.907629403714582,35112.860202597454,0,1,0,0,0,0,0,0,0.0,1.095737673884031,0.0,0.0,0,0,0,0,0,0,0,2961,1,1306,-1,-1,0,0,6694656.9686329635,0.0,2148.0,3005.0,0.0,4960.4123530275165,7544531.0,7268619.0,normal,benign
4775,192.168.3.29-206.207.50.50-9003-57786-6,206.207.50.50,45649,192.168.3.29,9006,6,16/07/2019 01:18:58 pm,61456,116,34,7639.0,677.0,168.0,0.0,101.36391546835232,58.39605071232874,522.0,0.0,332.1337380182138,108.84955781323029,6409.5753026475995,374.1718054511671,7350.768412723408,410.0967390926644,60108.0,-22345.0,96871.0,14143.900009442932,0.0,14947.0,-4677.0,0.0,10835.310585530035,5638.726377931369,44300.0,6284.0,0,0,0,0,0,1419,28.640289661664173,417.404378543044,0.0,303.0,283.24224504795563,234.7592237083656,43966.48643847721,0,1,0,0,1,0,0,0,1.0,195.59441277018172,31.213877453246447,264.96255190704653,0,0,0,0,0,0,109,7297,4,3292,-1,24,29,0,0.0,0.0,3802.0,1184.0,0.0,0.0,0.0,0.0,directory bruteforce,reconnaissance
3331,192.168.3.29-206.207.50.50-9000-44332-6,192.168.3.34,47438,192.168.3.30,7991,6,16/07/2019 07:36:44 pm,137294,0,1,4491.0,0.0,0.0,0.0,1.106214929258413,0.0,0.0,0.0,0.0,0.0,0.0,4736.687656603434,4.0,0.0,4.0,1775.0,0.0,0.0,0.0,27656.0,-17002.0,0.0,7365.393286256379,0.0,41225.0,1882.0,0,0,0,0,0,754,0.0,11836.983822522918,0.0,0.0,1.2583472980756198,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.26132080105672495,0.0,0,0,0,0,0,0,0,0,1,0,-1,177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31238.0,340.0,normal,benign
8711,192.168.3.29-8.8.8.8-54281-53-17,206.207.50.50,54532,192.168.3.29,9041,6,19/07/2019 01:35:56 pm,455373,42,118,12128.0,37547.0,316.0,0.0,121.6230472416232,83.2380599009856,717.0,0.0,460.1111278730717,82.5569384397996,454053.40164568153,637.9016139405528,4.0,0.0,57034.0,-22513.0,456051.0,12295.06506414924,0.0,20039.0,-14283.0,361684.0,13344.155470979313,11198.383731418224,34415.0,2827.0,0,0,0,0,3422,4142,267.30490040070487,389.9300273089408,0.0,1795.0,266.8609432759554,300.98612678114307,859671.5459300597,0,1,0,0,0,0,0,0,1.0,310.5401976530434,110.56745123032167,507.56947665005004,0,0,0,0,0,0,29,8982,84,63773,-1,209,111,0,0.0,0.0,2207.0,0.0,0.0,0.0,1289.0,10860.0,directory bruteforce,establish foothold
2570,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 05:31:04 pm,119999999,227,27,0.0,306.0,0.0,0.0,1.9411933290154564,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000625,409170.8081575614,293087.6075764617,2668459.0,-9549.0,119167003.0,706398.5618182514,253754.5167043487,1353871.0,-3913.0,0.0,11663.496383039692,3605.237273994865,25269.0,1689.0,0,0,0,0,0,510,0.0,2.8496864376501208,0.0,0.0,0.4246528499103658,0.0,7978.484054250317,0,0,0,0,0,0,0,0,0.0,0.0,0.463091332899244,0.0,0,0,0,0,0,0,200,1375,1,0,-1,-1,0,0,0.0,0.0,4040.0,0.0,0.0,0.0,30849.0,31571.0,normal,benign
21439,192.168.3.29-206.207.50.50-9003-55524-6,192.168.3.29,46987,8.8.8.8,99,17,16/07/2019 07:17:19 pm,48698,67,4,0.0,1599.0,20.0,44.0,46.49767223511937,0.0,96.0,0.0,54.6269058451188,10.196358515398432,14109.727660611192,195.50161757569992,15719.04142451844,6024.703991380438,32662.0,-5282.0,47719.0,7973.383141563058,281.0626223865679,0.0,-1945.0,0.0,19255.06493244317,4274.300171102743,33916.0,73177.0,0,0,0,0,0,237,0.0,237.6215964491642,44.0,14.0,5.525916823701623,20.944105122798867,0.0,0,0,0,0,0,0,0,0,0.0,50.657606844624965,0.0,43.359237089765124,0,0,0,0,0,0,81,1135,1,0,-1,-1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29733.0,benign,benign
4987,172.217.14.99-192.168.3.29-80-49032-6,192.168.3.1,345,192.168.3.29,51007,6,18/07/2019 08:21:51 pm,181862,32,20,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124912.36800288658,4.0,0.0,4.0,-2532.0,162745.0,0.0,0.0,0.0,-1885.0,0.0,6130.4932925832545,0.0,24671.0,2071.0,0,0,0,0,0,72,0.0,34658.62967357627,0.0,0.0,1.6954554790707286,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,158,16,0,-1,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21196.0,29193.0,normal,benign
3264,192.168.3.29-8.8.8.8-44871-53-17,206.207.50.50,41595,192.168.3.29,8984,6,17/07/2019 03:21:47 pm,478868,64,96,17881.0,38571.0,65.0,0.0,116.72233945001172,0.0,476.0,0.0,442.02858256406046,76.46710923727177,489535.26044578385,776.6415899141143,4.0,927.5215745326809,48316.0,-14370.0,369513.0,29422.192719397117,0.0,56096.0,2631.0,316949.0,4863.3376909226645,6022.768795603415,61485.0,138.0,0,0,0,0,2480,3847,237.09402300670632,454.3794034003779,0.0,200.0,332.4265011858332,195.4722277279504,17794.50344579325,0,1,0,0,0,0,0,0,1.0,283.1161654814022,124.95833532925928,442.3652921498521,0,0,0,0,0,0,40,9842,95,44909,-1,220,92,0,0.0,0.0,10071.0,0.0,0.0,0.0,15026.0,0.0,directory bruteforce,establish foothold
3255,192.168.3.29-192.168.3.30-55249-6699-6,192.168.3.29,56139,8.8.8.8,0,17,16/07/2019 06:07:49 pm,41111,21,10,1410.0,0.0,49.0,51.0,63.854719738302784,0.28168791619386013,407.0,52.0,315.1284276662558,75.89382786857001,16280.98942279389,0.025000000625,4.0,9257.02517805041,37682.0,-30313.0,0.0,5349.285957302702,0.0,3700.0,-12297.0,0.0,22067.503114970903,10647.928069343254,60094.0,7934.0,0,0,0,0,217,285,0.0,65.66545492017356,52.0,146.0,119.13580396132836,87.35580496315028,27988.621835162805,0,0,0,0,0,0,0,0,3.0,147.2714483478228,53.00622594289369,44.83272178792409,0,0,0,0,0,0,7,1130,1,3393,-1,-1,0,0,0.0,1614.5503705116278,450.0,0.0,0.0,0.0,23869.0,592.0,normal,benign
2480,172.217.11.65-192.168.3.29-443-45898-6,192.168.3.34,54267,23.219.38.49,163,6,17/07/2019 03:49:28 pm,119999999,139,47,2514.0,507.0,19.0,0.0,0.0,39.90088162125244,357.0,0.0,142.39288408239997,1012.1935934454226,152495.8092156155,282.81989576964224,304575.43157951446,220590.69194911912,945840.0,-27353.0,415887.0,796256.0312230273,184466.9151569484,920473.0,-4107.0,133114.0,13441.839690246605,3647.6715925660314,3410399.0,3800.0,0,0,0,0,0,1828,0.0,147.0745836397002,0.0,2768.0,268.10716289007274,1001.3040083245942,1314343.858051867,0,1,0,0,0,0,0,0,2.0,169.57525594790982,0.13291667289916625,313.6668224703514,0,0,0,0,0,0,157,3289,15,49057,-1,-1,37,0,0.0,0.0,1414.0,0.0,0.0,0.0,17889.0,13337.0,normal,benign
28734,184.98.36.245-192.168.3.29-53075-9002-6,192.168.3.29,270,23.48.32.169,49581,6,16/07/2019 03:19:11 pm,138225,15,3,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,6.934833049104512,0.0,2714.46082712689,3507.3409118786176,7650.323877936208,2998.4878347246886,10120.0,-2738.0,104378.0,7117.116953866009,0.0,9849.0,-30563.0,0.0,5904.151795582502,0.0,24262.0,3082.0,0,0,0,0,648,89,10039.650260350787,33569.81081032727,0.0,0.0,1.5133520888600125,12.819256692405961,4113.1671532627415,1,0,0,0,1,0,0,0,0.0,10.863416303044929,0.0,7.529655711894133,0,0,0,0,0,0,0,0,1,0,-1,201,0,0,0.0,0.0,10427.0,0.0,0.0,0.0,36268.0,0.0,benign,benign
908,192.168.3.29-216.58.217.198-40264-443-6,192.168.3.29,54272,192.168.3.30,646,6,18/07/2019 09:21:32 pm,80899,0,4,0.0,0.0,0.0,0.0,0.8664397668542047,0.0,49.0,0.0,0.0,0.0,6318.892695189554,192547.05261680015,4.0,7934.011232739891,13182.0,-8078.0,0.0,12732.419073571982,248.15144397075937,0.0,-24805.0,0.0,3546.685471671689,0.0,8434.0,4467.0,0,0,0,0,0,0,0.0,16126.70527532569,0.0,0.0,4.687093654106559,0.0,0.0,0,0,0,0,0,0,0,0,0.0,12.63306039646724,0.0,0.0,0,0,0,0,0,0,25,0,1,275,-1,-1,0,0,0.0,0.0,4857.0,0.0,0.0,0.0,36450.0,26778.0,account discovery,benign
6255,192.168.3.29-8.8.8.8-40948-53-17,0.0.0.0,49117,184.98.36.245,203,6,16/07/2019 05:16:58 pm,12278745,0,1,17767.0,0.0,811.0,0.0,290.9543544486205,1077.9997438252226,2783.0,0.0,317.8702986472929,536.619334213452,0.0,0.8910755625443016,1206735.8839941132,1353395.7811280976,5699165.0,-21036.0,119999940.0,1196432.3008700432,0.0,5028713.0,11334.0,9487562.0,4845304.02095446,2182789.739100833,5464854.0,898.0,0,0,0,0,0,0,0.0,0.00833333354167,284.0,1165.0,313.22878632842577,592.2875395749077,690659.2014289309,0,1,0,0,0,0,0,0,0.0,274.3020006377948,264.96358283297127,270.03655145787513,0,0,0,0,0,0,0,19611,7,3199,-1,238,20,0,0.0,5608.835408258484,12534.0,1731583.0,4981983.922254261,906.4274906140683,6775093.0,5930484.0,normal,benign
6773,192.168.3.29-8.8.8.8-44583-53-17,192.168.3.29,55154,8.8.8.8,19,17,15/07/2019 04:34:15 pm,3891,0,1,557.0,2356.0,49.0,45.0,42.59622964499367,0.0,103.0,46.0,76.36312544055652,15.830002639455827,7889.398214826918,173.241840198325,16467.75636704459,0.0,22120.0,-27141.0,0.0,18049.899748130287,2461.358196715306,0.0,-7022.0,0.0,10586.302377422784,8656.897288062299,45954.0,3900.0,0,0,0,0,0,0,19.83640742731739,103.53465424475993,45.0,64.0,67.65361821175144,28.545226700065484,30726.451282134076,1,0,0,0,0,0,0,0,3.0,62.02781842978294,40.26432540250933,45.90322202485331,0,0,0,0,0,0,0,0,1,475,-1,0,0,0,0.0,0.0,8405.0,653.0,0.0,0.0,28761.0,13619.0,normal,benign
